"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1",1,"light intensity shower rain -&gt; clear sky
temperature down 22°C -&gt; 19°C
humidity down 94% -&gt; 88%
wind 4kmh -&gt; 3kmh",FALSE,0,NA,"2018-07-15 23:53:04",FALSE,NA,1018644649160761344,NA,"<a href=""http://twitter.com/WorldCities/cities"" rel=""nofollow"">World Cities</a>","MoscowRU",0,FALSE,FALSE,37.61,55.74
"4",4,"This is world cup and we won’t stop <U+270C><U+FE0F>#NM99 @ FIFA World Cup 2018 https://t.co/TCknOYn5UR",FALSE,0,NA,"2018-07-15 23:40:58",FALSE,NA,1018641605153230848,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NMazepin",0,FALSE,FALSE,37.55386591,55.71565318
"5",5,"Fiers d’être bleu <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
Merci l’equipedefrance <U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>
Rendez-vous dans quelques heures sur les Champs-Élysées maintenant… https://t.co/U81DEAe1Fg",FALSE,0,NA,"2018-07-15 23:36:43",TRUE,NA,1018640532803706880,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Decaudin_T",0,FALSE,FALSE,37.55361111,55.71583333
"6",6,"Amazing. Grateful I was able to go to the World Cup Final, and with no better person than with my dad. Crazy how on… https://t.co/aBnjTZ2Yy5",FALSE,23,NA,"2018-07-15 23:31:20",TRUE,NA,1.018639179474e+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","farevalo16",3,FALSE,FALSE,37.55386591,55.71565318
"9",9,"#worldcup #final <U+2714><U+FE0F> @ Luzhniki Stadium https://t.co/QNw6VQqZSU",FALSE,0,NA,"2018-07-15 22:53:55",FALSE,NA,1018629761566851072,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LaMavy",0,FALSE,FALSE,37.55361111,55.71583333
"10",10,"World champions !

#worldcup2018 #france #hernandez #griezmann #stadium #russia #cup #football #instagram… https://t.co/uWmAZzUpn4",FALSE,1,NA,"2018-07-15 22:53:14",TRUE,NA,1018629593081765888,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Esporiom",0,FALSE,FALSE,37.55361111,55.71583333
"11",11,"S P E E C H L E S S | All I can say is I’m thankful &amp; forever grateful for this day: July 15th, 2018... I’m blessed… https://t.co/HcJMYysL1X",FALSE,2,NA,"2018-07-15 22:51:46",TRUE,NA,1018629221797617664,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","danielleerodas",0,FALSE,FALSE,37.55386591,55.71565318
"13",13,"Por este tipo de cosas es cuando digo que todo valió la pena!!! Gracias a ti @taniarin te quiero más!! <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>
#Repost… https://t.co/qRj483tQtK",FALSE,0,NA,"2018-07-15 22:46:40",TRUE,NA,1018627937229201408,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yOus_k",0,FALSE,FALSE,37.55361111,55.71583333
"15",15,"#gol <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>2-1 <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>#worldcup2018 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> en FIFA World Cup 2018 https://t.co/YGuRxtfRIo",FALSE,0,NA,"2018-07-15 22:41:50",FALSE,NA,1018626722412064768,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ROOOARNAIZ",0,FALSE,FALSE,37.55386591,55.71565318
"16",16,"Final de Copa do Mundo. Obrigado, obrigado e obrigado! 15.07.2018 #worldcup #russia2018 em Luzhniki Stadium https://t.co/Fm5ZgCkhH8",FALSE,34,NA,"2018-07-15 22:34:12",FALSE,NA,1018624802679132160,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Marcelo_Hazan",1,FALSE,FALSE,37.55361111,55.71583333
"17",17,"Se acabó este juego...
#Rusia2018 en Luzhniki Stadium https://t.co/ZyRy4JyHje",FALSE,12,NA,"2018-07-15 22:24:21",FALSE,NA,1018622321895137280,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","daniarcucci",0,FALSE,FALSE,37.55361111,55.71583333
"18",18,"<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>v<ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> (@ Luzhniki Stadium for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>) https://t.co/9GxwGiI8tT https://t.co/pkp2xnDcqT",FALSE,0,NA,"2018-07-15 22:20:32",FALSE,NA,1018621364155174912,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JulioGil",0,FALSE,FALSE,37.55372107,55.71570937
"19",19,"Le jour de gloire !!!! <U+2B50><U+FE0F><U+2B50><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> https://t.co/mQ9f3TjTiO",FALSE,5,NA,"2018-07-15 22:10:01",FALSE,NA,1018618717176041472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quentinpuyf",2,FALSE,FALSE,NA,NA
"21",21,"Finaliza el mundial y nos quedamos con la pelota!! <U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F>
Francia campeón <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>

#instagram #instagood #instadaily… https://t.co/ez5U2uXjgl",FALSE,0,NA,"2018-07-15 22:06:47",TRUE,NA,1018617903212613632,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mcruces97",0,FALSE,FALSE,37.55361111,55.71583333
"23",23,"My dream team <U+2764><U+FE0F> #russia2018#moscow#fifa2018#wc2018#volunteers#dreamteam#football#fun#theend#love#thankyou#happines… https://t.co/Vs9mstH0Qf",FALSE,1,NA,"2018-07-15 21:50:46",TRUE,NA,1018613870720675840,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PoliyA555",0,FALSE,FALSE,37.55361111,55.71583333
"26",26,"Mouillé, moche mais CHAMPION DU MONDE <ed><U+00A0><U+00BC><ed><U+00BF><U+0086> à Luzhniki Stadium https://t.co/MxsttLQ5tp",FALSE,1,NA,"2018-07-15 21:43:12",FALSE,NA,1018611967647367168,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nicolas_Davila",0,FALSE,FALSE,37.55361111,55.71583333
"34",34,"Y llegó el día que soñaste toda tu vida. La final de @FIFAWWC <ed><U+00A0><U+00BC><ed><U+00BF><U+0086> 

#Francia<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #Croacia<ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #periodismodeportivo… https://t.co/X71ZAnbabQ",FALSE,1,NA,"2018-07-15 21:32:52",TRUE,NA,1018609368433070080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","favelarde",0,FALSE,FALSE,37.55361111,55.71583333
"42",42,"La última: ya con el estadio casi vacío, solo quedaban los franceses celebrando su segunda estrella. ¡Gracias Rusia… https://t.co/eOZJvXrV14",FALSE,0,NA,"2018-07-15 21:18:55",TRUE,NA,1018605856156520448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","caot89",0,FALSE,FALSE,37.55361111,55.71583333
"43",43,"Pertama kali nonton bola langsung di Stadion Luzhniki, Moscow. Final Piala Dunia 2018 antara Prancis vs Kroasia <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
E… https://t.co/XNuGqTzuif",FALSE,4,NA,"2018-07-15 21:18:44",TRUE,NA,1018605808735653888,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","niken_paramita",0,FALSE,FALSE,37.55361111,55.71583333
"44",44,"#WorldCupFinal - #FiersdetreBleus France 4 vs #FlamingPride Croatia 2 Goals: Mandžukic (own goal + 1), Perišic, Gri… https://t.co/KUF3kiS37a",FALSE,0,NA,"2018-07-15 21:17:38",TRUE,NA,1018605534205837312,NA,"<a href=""http://www.football-lineups.com"" rel=""nofollow"">FL</a>","FootballLineups",1,FALSE,FALSE,37.55353333,55.71568333
"45",45,"#Croacia #England https://t.co/zjtFoIS8Lw",FALSE,1,NA,"2018-07-15 21:13:37",FALSE,NA,1018604521512108032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cav1611",0,FALSE,FALSE,NA,NA
"46",46,"Gran equipo Croacia aplausos ! Millones https://t.co/PQVDoWSwzG",FALSE,0,NA,"2018-07-15 21:12:47",FALSE,NA,1018604314082856960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cav1611",0,FALSE,FALSE,NA,NA
"48",48,"Mi homenaje a los verdaderos héroes de este mundial perfecto, los voluntarios. Ellos que lo hicieronsolo por pasión… https://t.co/em1KYcgEB0",FALSE,2,NA,"2018-07-15 21:08:25",TRUE,NA,1018603213333856256,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kenotrotamundos",0,FALSE,FALSE,37.55386591,55.71565318
"50",50,"I'm at Moscow Point in Moscow https://t.co/nwaMup6Llq",FALSE,0,NA,"2018-07-15 21:00:07",FALSE,NA,1018601126734770176,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","allan711",0,FALSE,FALSE,37.60999857,55.74108516
"51",51,"Fin de fiesta.
Nos vemos en #Qatar2022
#Rusia2018 #DaniArcucciMundial #EnviadoEspecial #Mundial9 en Luzhniki Stadium https://t.co/PdldgFahRP",FALSE,25,NA,"2018-07-15 20:54:09",FALSE,NA,1018599623944908800,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","daniarcucci",1,FALSE,FALSE,37.55361111,55.71583333
"52",52,"Así nos gozamos la alzada de la Copa del Mundo... Francia el nuevo Bicampeón en Luzhniki Stadium https://t.co/MFamzUwkXg",FALSE,0,NA,"2018-07-15 20:51:29",FALSE,NA,1018598950885036032,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chamogabriel",0,FALSE,FALSE,37.55361111,55.71583333
"55",55,"Croatia celebrates following Ivan Perisic's goal in the 28th minute, and a few other pics from a great final.
#fifa… https://t.co/Ou9XOGmKS9",FALSE,0,NA,"2018-07-15 20:49:23",TRUE,NA,1018598425116401664,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OlympicAE",0,FALSE,FALSE,37.55386591,55.71565318
"62",62,"Por este tipo de cosas es cuando digo que todo valió la pena!!! Gracias a ti @taniarin te quiero más!! <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>
#Repost… https://t.co/hoBTX21lDp",FALSE,0,NA,"2018-07-15 20:36:47",TRUE,NA,1018595250938564608,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yOus_k",0,FALSE,FALSE,37.55361111,55.71583333
"63",63,"Gdzies tam probowalem wypatrzec @FotoPyK <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/pcY1xO7UIO",FALSE,1,NA,"2018-07-15 20:28:04",FALSE,NA,1018593059112738816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damian_podawca",0,FALSE,FALSE,NA,NA
"64",64,"Croacia, igualmente ganadores.
Una selección histórica.
.
#croacia #croatia #Hrvastka #worldcup #chilenopuntope en… https://t.co/fA78OqrcCj",FALSE,1,NA,"2018-07-15 20:21:51",TRUE,NA,1018591495044071424,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChilenoPuntoPe",0,FALSE,FALSE,37.55361111,55.71583333
"66",66,"Así se culminan sueños, decretando y trabajando! Una gran final, divertida, llena de emociones y cerrando ciclos!!!… https://t.co/PdCmwnqq1z",FALSE,2,NA,"2018-07-15 20:13:29",TRUE,NA,1018589390065491968,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yOus_k",0,FALSE,FALSE,37.55361111,55.71583333
"69",69,"Life goals #WorldCup2018 #WorldCupFinal https://t.co/PR76TlVvoH",FALSE,4,NA,"2018-07-15 20:05:34",FALSE,NA,1018587398429691904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stu_1512",0,FALSE,FALSE,NA,NA
"70",70,"congrats @equipedefrance, thank you @FIFAWorldCup for the best month of my life <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+26BD><U+FE0F> https://t.co/BPDtpsQ5xU",FALSE,5,NA,"2018-07-15 20:02:56",FALSE,NA,1018586732864983040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mariannaz98",0,FALSE,FALSE,NA,NA
"72",72,"Champions du monde !!!! <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BE><ed><U+00B4><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #TEAMTF1 #WorldCupRussia2018 #Mercipourtout @telefoot_TF1 https://t.co/cfSJIVEpA9",FALSE,181,NA,"2018-07-15 20:01:44",FALSE,NA,1018586433303580672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yassin_YN",32,FALSE,FALSE,NA,NA
"73",73,"Thank you, mother country, for great feelings. This championship is in my mind forever. @ FIFA World Cup 2018 https://t.co/nmPHpyginp",FALSE,0,NA,"2018-07-15 20:00:20",FALSE,NA,1018586078914150400,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Indayo",0,FALSE,FALSE,37.55386591,55.71565318
"74",74,"The winning moment <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> @ Luzhniki Stadium https://t.co/YIJM7xQGuE",FALSE,1,NA,"2018-07-15 19:59:18",FALSE,NA,1018585819559415808,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KaylemWeadock",0,FALSE,FALSE,37.55361111,55.71583333
"75",75,"On la ramène à la maison la coupe du monde #tf1 #telefoot #rêve #france #trophee #coupe #coupedumonde2018 #russie… https://t.co/zBVEYfPPMS",FALSE,1,NA,"2018-07-15 19:59:06",TRUE,NA,1018585768330178560,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","guipeixe14",1,FALSE,FALSE,37.55386591,55.71565318
"76",76,"Young <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> French players stormed Deschamp's press conference!!!
<U+3053><U+308C><U+304C><U+82E5><U+3055>! <U+30D5><U+30E9><U+30F3><U+30B9><U+4EE3><U+8868><U+9078><U+624B><U+3001><U+30C7><U+30B7><U+30E3><U+30F3><U+76E3><U+7763><U+306E><U+8A18><U+8005><U+4F1A><U+898B><U+306B><U+4E71><U+5165><U+3057><U+3066><U+3001><U+30D3><U+30FC><U+30EB><ed><U+00A0><U+00BC><ed><U+00BD><U+00BA><U+3001><U+30B7><U+30E3><U+30F3><U+30D1><U+30F3><ed><U+00A0><U+00BE><ed><U+00B5><U+0082><U+3001><U+30B9><U+30DD><U+30FC><U+30C4><U+30C9><U+30EA><U+30F3>… https://t.co/RyJb1yQkNE",FALSE,652,NA,"2018-07-15 19:59:03",TRUE,NA,1018585757253029888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kokidaiz",333,FALSE,FALSE,NA,NA
"77",77,"What an awesome game @ FIFA World Cup 2018 https://t.co/jBg2LjNOnO",FALSE,0,NA,"2018-07-15 19:55:17",FALSE,NA,1018584807612276736,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Indayo",0,FALSE,FALSE,37.55386591,55.71565318
"78",78,"Pour toute la vie... Champion du mondes mes frères <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #tf1 #telefoot #russie #france #champion #coupedumonde… https://t.co/OmFHVvMAPd",FALSE,0,NA,"2018-07-15 19:54:18",TRUE,NA,1018584563336011776,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","guipeixe14",0,FALSE,FALSE,37.55361111,55.71583333
"79",79,"Champions du Monde <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> à Luzhniki Stadium https://t.co/9oMDNmRlei",FALSE,1,NA,"2018-07-15 19:53:36",FALSE,NA,1018584383484071936,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NahmanWHY",0,FALSE,FALSE,37.55361111,55.71583333
"80",80,"10 years on. CL Final —&gt; WC Final. Blessed. <U+26BD><U+FE0F> <ed><U+00A0><U+00BC><ed><U+00BF><U+0086> @ Luzhniki Stadium https://t.co/W33oBwStWg",FALSE,0,NA,"2018-07-15 19:53:26",FALSE,NA,1018584341994262528,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KaylemWeadock",0,FALSE,FALSE,37.55361111,55.71583333
"83",83,"Thanks all for this amazing month of #FifaWorldCupRussia2018 It gave an opportunity to make new foreign friends<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> C… https://t.co/q12yNF7Hn3",FALSE,0,NA,"2018-07-15 19:48:10",TRUE,NA,1018583018951397376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_Elizarova",0,FALSE,FALSE,NA,NA
"84",84,"<U+2714><U+FE0F> <U+043E><U+0442><U+0440><U+0430><U+0431><U+043E><U+0442><U+0430><U+0442><U+044C> <U+0447><U+043C>
<ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009E>

<U+0421><U+043F><U+0430><U+0441><U+0438><U+0431><U+043E>, <U+043A><U+043E><U+043D><U+0435><U+0447><U+043D><U+043E>, <U+0441><U+0442><U+044E><U+0430><U+0440><U+0434><U+0430><U+043C> <U+0441> <U+044D><U+0432><U+0435><U+043D><U+0442><U+0430> <U+0437><U+0430> <U+0434><U+043E><U+0436><U+0434><U+0435><U+0432><U+0438><U+043A>, <U+043D><U+043E> <U+043E><U+043D> <U+0432><U+0441><U+0451>-<U+0442><U+0430><U+043A><U+0438> <U+0431><U+044B><U+043B> <U+043B><U+0438><U+0448><U+043D><U+0438><U+043C>. <U+0412><U+0435><U+0434><U+044C> <U+0441><U+0447><U+0430><U+0441><U+0442><U+044C><U+0435> <U+0432>… https://t.co/VHAuW0iRsk",FALSE,0,NA,"2018-07-15 19:43:35",TRUE,NA,1018581862904745984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","last_trainhome",0,FALSE,FALSE,NA,NA
"85",85,"<U+041B><U+0443><U+0447><U+0448><U+0435><U+0435> <U+043B><U+0435><U+0442><U+043E> <U+0432> <U+041C><U+043E><U+0441><U+043A><U+0432><U+0435>! <U+0421><U+043B><U+0435><U+0437><U+044B> <U+0440><U+0430><U+0434><U+043E><U+0441><U+0442><U+0438> <U+043D><U+0430> <U+0433><U+043B><U+0430><U+0437><U+0430><U+0445>, <U+043D><U+043E> <U+0432><U+0441><U+0435> <U+0445><U+043E><U+0440><U+043E><U+0448><U+0435><U+0435>, <U+043A><U+0430><U+043A> <U+043F><U+0440><U+0430><U+0432><U+0438><U+043B><U+043E> <U+043A><U+043E><U+043D><U+0447><U+0430><U+0435><U+0442><U+0441><U+044F>! <U+0421><U+043F><U+0430><U+0441><U+0438><U+0431><U+043E> <U+0437><U+0430> <U+0433><U+0440><U+0430><U+043D><U+0434><U+0438><U+043E><U+0437><U+043D><U+044B><U+0439> <U+0444><U+0438><U+043D><U+0430><U+043B>… https://t.co/wHz3RxLRNJ",FALSE,0,NA,"2018-07-15 19:42:05",TRUE,NA,1018581485841010688,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","benzharka",0,FALSE,FALSE,37.55386591,55.71565318
"86",86,"#FRA emmanuelmacron celebrando al estilo @paulpogba junto a @benmendy23 en Luzhniki Stadium https://t.co/2QRyogicfX",FALSE,7,NA,"2018-07-15 19:41:46",FALSE,NA,1018581409106092032,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","guilloarango",0,FALSE,FALSE,37.55361111,55.71583333
"87",87,"It was amazing <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #worldcup2018 #fifaworldcup #worldcup #fifa #france #croatia @ Luzhniki Stadium https://t.co/Iu4f9Bu6nc",FALSE,5,NA,"2018-07-15 19:38:54",FALSE,NA,1018580686733705216,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","VictoriaBonya",3,FALSE,FALSE,37.55361111,55.71583333
"88",88,"<U+7D42><U+308F><U+3063><U+3061><U+3083><U+3063><U+305F>····<U+3002>

<U+7121><U+4E8B><U+306B><U+30DB><U+30C6><U+30EB><U+306B><U+5E30><U+9084><U+3002>
<U+3057><U+304B><U+3082><U+6FE1><U+308C><U+305A><U+306B><U+3002> https://t.co/Dq0RHuHqcH",FALSE,1,NA,"2018-07-15 19:38:03",FALSE,NA,1018580473830785024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enojiromsts",0,FALSE,FALSE,NA,NA
"89",89,"<U+0424><U+0438><U+043D><U+0430><U+043B>. https://t.co/WxnOXVeIA9",FALSE,0,NA,"2018-07-15 19:37:25",FALSE,NA,1018580314225041408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","it0nyl",0,FALSE,FALSE,NA,NA
"90",90,"#france<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> 2-1 <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #croatia #fifaworldcup2018 en Luzhniki Stadium https://t.co/hzINo1ng32",FALSE,0,NA,"2018-07-15 19:36:23",FALSE,NA,1018580051342659584,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ROOOARNAIZ",0,FALSE,FALSE,37.55361111,55.71583333
"92",92,"Só Deus para compensar tanto carinho!!! Encerramento minha 3 cobertura de Copa do Mundo. Obrigado, obrigado de cora… https://t.co/Te5kY3ubeE",FALSE,41,NA,"2018-07-15 19:35:27",TRUE,NA,1018579817296486400,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thiagoreisbh",0,FALSE,FALSE,37.55386591,55.71565318
"93",93,"2018 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> en Luzhniki Stadium https://t.co/HpisO3b94d",FALSE,0,NA,"2018-07-15 19:35:07",FALSE,NA,1018579734299488256,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Patricio_Fdz",0,FALSE,FALSE,37.55361111,55.71583333
"94",94,"#france<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> 1-1 #<ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>#croacia #worldcup2018 en Luzhniki Stadium https://t.co/ViwPrRFJce",FALSE,0,NA,"2018-07-15 19:34:55",FALSE,NA,1018579681979727872,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ROOOARNAIZ",0,FALSE,FALSE,37.55361111,55.71583333
"96",96,"#france <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> 1-0 <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #croatia #worldcup2018 en Luzhniki Stadium https://t.co/elHkhWXkX7",FALSE,0,NA,"2018-07-15 19:32:24",FALSE,NA,1018579052171538432,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ROOOARNAIZ",0,FALSE,FALSE,37.55361111,55.71583333
"97",97,"I'm just glad my seat wasn't behind this guy at the #WorldCupFinal https://t.co/xEzndlQ1nz",FALSE,14,NA,"2018-07-15 19:32:09",FALSE,NA,1018578988611112960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASLuhn",3,FALSE,FALSE,NA,NA
"98",98,"#Ovi &amp; #Geno: 
Stanley Cup Champions [<U+2705>]
Conn Smythe Winners [<U+2705>]
Hart Trophy Winners [<U+2705>]
#WorldCup Winners [<U+2753>]… https://t.co/JYrtmjzcsz",FALSE,0,NA,"2018-07-15 19:31:22",TRUE,NA,1018578788727361536,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RussiaWithGlove",0,FALSE,FALSE,37.55361111,55.71583333
